youtube_link,p1_character,p2_character
https://www.youtube.com/embed/hHXcj7ELL3g?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sonic,Wario
https://www.youtube.com/embed/fdszM8kfTik?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Joker,Mario
https://www.youtube.com/embed/QN5KOPVy1uo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Shulk,Pichu
https://www.youtube.com/embed/PLRj6zOcm90?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,R.O.B.,Chrom
https://www.youtube.com/embed/RWCFidSL5M0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wario,Wolf
https://www.youtube.com/embed/9H0-j0NoyXE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,R.O.B.,Bowser
https://www.youtube.com/embed/lEAfx_zLns0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mario,Mr. Game & Watch
https://www.youtube.com/embed/s5IlrOCGTdw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Rosalina,Luigi
https://www.youtube.com/embed/Ho9dTDKNYQQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Young Link
https://www.youtube.com/embed/is5s6byReJw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Zero Suit Samus,Fox
https://www.youtube.com/embed/qkFO0ra2Kp8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,R.O.B.,Mario
https://www.youtube.com/embed/VOjQ2wQnBTk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Wolf
https://www.youtube.com/embed/g3AbvT84-OE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Rosalina,Peach
https://www.youtube.com/embed/5_bwASc3L5U?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Olimar,Luigi
https://www.youtube.com/embed/FwsznRTySU0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Joker,Fox
https://www.youtube.com/embed/WTPdtD5SUfg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Zero Suit Samus,Bowser
https://www.youtube.com/embed/esAMZeI9lIk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ness,Ike
https://www.youtube.com/embed/HIwjL8Wxv70?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wario,Zelda
https://www.youtube.com/embed/eujX_e3otvA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,R.O.B.,Young Link
https://www.youtube.com/embed/AnfCwURclCA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wario,Mario
https://www.youtube.com/embed/6wzPUquL9ZU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Luigi,Ice Climbers
https://www.youtube.com/embed/r1Ie2dkgp28?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Olimar,Diddy Kong
https://www.youtube.com/embed/7smjaBy1BXg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Joker,Pac-Man
https://www.youtube.com/embed/pzMYbWNgo1c?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Roy,Sheik
https://www.youtube.com/embed/w3XFMo2AnyU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mario,Terry
https://www.youtube.com/embed/-QksdiHZGsE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Olimar,Wii Fit Trainer
https://www.youtube.com/embed/xUa9I9akDto?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Zero Suit Samus,Snake
https://www.youtube.com/embed/9V4PWUQ1Riw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pokemon Trainer,Bowser
https://www.youtube.com/embed/uNOkET2lX_8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ganondorf,Wolf
https://www.youtube.com/embed/cZrSFF0Pixo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Zero Suit Samus
https://www.youtube.com/embed/2cXept14mjw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Diddy Kong,Joker
https://www.youtube.com/embed/TBK79Qismq8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pac-Man,Ike
https://www.youtube.com/embed/GSM3wtFpk6s?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ice Climbers,Olimar
https://www.youtube.com/embed/A-2eSBobw5Q?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sonic,Incineroar
https://www.youtube.com/embed/pD7TRuoG4fI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mr. Game & Watch,Villager
https://www.youtube.com/embed/fzoHDuqa1_U?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mario,Ike
https://www.youtube.com/embed/UF4g6KFiiGQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Duck Hunt,Palutena
https://www.youtube.com/embed/Ef0pJcPB39U?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Chrom,Pokemon Trainer
https://www.youtube.com/embed/0d6JFkqplFE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Hero,Palutena
https://www.youtube.com/embed/bZsUtuEE-qY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ness,R.O.B.
https://www.youtube.com/embed/H-sQMp7mRsU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Roy
https://www.youtube.com/embed/3Jx8LSR2Xjc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Shulk,Diddy Kong
https://www.youtube.com/embed/3LtOoRjXFCA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Inkling,Pichu
https://www.youtube.com/embed/-7i8Z3WBHx0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mewtwo,Palutena
https://www.youtube.com/embed/zUdpyebV36Y?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Olimar,Young Link
https://www.youtube.com/embed/n2FqVeUangM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wario,R.O.B.
https://www.youtube.com/embed/-DolO7QNjf4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pac-Man,Wario
https://www.youtube.com/embed/auV188tH87o?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Duck Hunt,Wario
https://www.youtube.com/embed/vz9x41Qybsc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ganondorf,Falco
https://www.youtube.com/embed/YXBqtkOcRd8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Inkling
https://www.youtube.com/embed/AfScokZ1eH0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Little Mac,Ken
https://www.youtube.com/embed/ND9Fzfjd7lo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pokemon Trainer,R.O.B.
https://www.youtube.com/embed/yKbKHIiNgjE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Luigi,Robin
https://www.youtube.com/embed/f1h3IIZvFmA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Zelda,Ridley
https://www.youtube.com/embed/lk4kio1ZQv0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Inkling,Peach
https://www.youtube.com/embed/_mBfGGWokOY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pikachu,Yoshi
https://www.youtube.com/embed/iifPNNXJciI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Chrom,Yoshi
https://www.youtube.com/embed/JRd5JxiZhBg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,King Dedede,Joker
https://www.youtube.com/embed/e9NslnrW5NY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Palutena,Dark Pit
https://www.youtube.com/embed/nZPmUW8yRqo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Inkling,Mario
https://www.youtube.com/embed/0OxJIi2E5SU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Chrom,Ice Climbers
https://www.youtube.com/embed/7dpScJzAf5s?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pikachu,Mario
https://www.youtube.com/embed/kI9pD4ToNJo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wario,Fox
https://www.youtube.com/embed/hL904LpfTew?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Bayonetta,Joker
https://www.youtube.com/embed/kD--H4-Fx9g?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sonic,Shulk
https://www.youtube.com/embed/dzn2-6eImP0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Jigglypuff,Young Link
https://www.youtube.com/embed/0MrkOaTO4S4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wario,Falco
https://www.youtube.com/embed/I7ALLmbkkPs?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mega Man,Diddy Kong
https://www.youtube.com/embed/hsyNedvHfZM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Villager,Greninja
https://www.youtube.com/embed/cvdwTniWaEs?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mr. Game & Watch,Yoshi
https://www.youtube.com/embed/kaOO4fwIvUM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Yoshi,Lucina
https://www.youtube.com/embed/axjSuRfw0U4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Palutena,Snake
https://www.youtube.com/embed/blWQKFp74UE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Bayonetta,R.O.B.
https://www.youtube.com/embed/qOxfGtrTSto?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pichu,Dark Samus
https://www.youtube.com/embed/0VCsVfW2a8A?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Roy,Pikachu
https://www.youtube.com/embed/303WQ9yVjwA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Pac-Man
https://www.youtube.com/embed/4G7JUqY_VGg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Joker,Pikachu
https://www.youtube.com/embed/ueBabrOL8OA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Duck Hunt,Pikachu
https://www.youtube.com/embed/XnWex5YQREw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Zero Suit Samus,Bowser
https://www.youtube.com/embed/QDnNxPwIa34?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Olimar,Young Link
https://www.youtube.com/embed/x8oI2rv373c?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ike,Inkling
https://www.youtube.com/embed/yhp65w6PVKc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Cloud,Peach
https://www.youtube.com/embed/n9HTkcFUs5Q?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mega Man,Pichu
https://www.youtube.com/embed/WCqPtZNtWDw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Roy,Pokemon Trainer
https://www.youtube.com/embed/HhkvQm-_eK8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Luigi,Luigi
https://www.youtube.com/embed/X59KFH_KSdQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Donkey Kong,Ike
https://www.youtube.com/embed/fB9LaKNj0MY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Roy
https://www.youtube.com/embed/pxLP4FvVHP4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Cloud,Palutena
https://www.youtube.com/embed/ZKRa0ZbIArM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pokemon Trainer,Mario
https://www.youtube.com/embed/3ScZXshjJZw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mega Man,Pac-Man
https://www.youtube.com/embed/vLxtdFQKMik?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Toon Link,Lucina
https://www.youtube.com/embed/C0mvABw3JMo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Joker,Meta Knight
https://www.youtube.com/embed/lueGrQeiYvM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pac-Man,Snake
https://www.youtube.com/embed/GogYXMLMkSo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pokemon Trainer,Snake
https://www.youtube.com/embed/-Iw3sN6FTJQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Incineroar,Ganondorf
https://www.youtube.com/embed/3d5maULG-gE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pac-Man,Little Mac
https://www.youtube.com/embed/ASuWFwiM9j8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Yoshi,Yoshi
https://www.youtube.com/embed/bUPEu8ZMeI0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Greninja,Ken
https://www.youtube.com/embed/L1PT6SBMJYg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Palutena,Pichu
https://www.youtube.com/embed/Qw0huBIYZq4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Lucas,Palutena
https://www.youtube.com/embed/xhikGhiBVAE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ness,Wolf
https://www.youtube.com/embed/zLQQUiy0HxY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Palutena,Wolf
https://www.youtube.com/embed/XAA3mTE6bjs?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Shulk,Ness
https://www.youtube.com/embed/vhQXBaa384I?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Luigi,Wolf
https://www.youtube.com/embed/Dx9RLTGxF1I?start=64&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Palutena,Terry
https://www.youtube.com/embed/Jv4tK5JGFSY?start=76&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Palutena,Ness
https://www.youtube.com/embed/9XLBTQ02Yqk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Cloud,Terry
https://www.youtube.com/embed/YqeEJSOeqBY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Ridley
https://www.youtube.com/embed/Bhk9N1M18tg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Snake
https://www.youtube.com/embed/hzBVMoFDjbY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Terry,Luigi
https://www.youtube.com/embed/IpZEMNrf-WI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Shulk,Ryu
https://www.youtube.com/embed/4Tx56ItTlSw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Palutena,Pokemon Trainer
https://www.youtube.com/embed/FBZiao2Rhgo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Luigi
https://www.youtube.com/embed/4htVTcaUQt0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ness,Cloud
https://www.youtube.com/embed/xdS7DHNACrc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Young Link,Ness
https://www.youtube.com/embed/uOIpqrS02R8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ryu,Mega Man
https://www.youtube.com/embed/xbRFbpTJm2E?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sonic,Mewtwo
https://www.youtube.com/embed/8bGdCAiJVtI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Young Link,Palutena
https://www.youtube.com/embed/eWmJDT8bA-8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Palutena,Roy
https://www.youtube.com/embed/Iyf20ew4_H0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Wolf
https://www.youtube.com/embed/4k46v9oibhE?start=67&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Palutena,Young Link
https://www.youtube.com/embed/fIWcc6Bgovk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Samus,Ganondorf
https://www.youtube.com/embed/Z7HNt0j-9I8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Hero,Zero Suit Samus
https://www.youtube.com/embed/yqUo8QE5yus?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mario,Ganondorf
https://www.youtube.com/embed/iEir2BvhaO0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Dr. Mario
https://www.youtube.com/embed/6nlv6cmypj0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Roy,Pokemon Trainer
https://www.youtube.com/embed/APo7mj7zbeA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Donkey Kong,Greninja
https://www.youtube.com/embed/xjhsodaAqUM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Robin,Ridley
https://www.youtube.com/embed/Y2IDxqx_kiA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ness,Lucas
https://www.youtube.com/embed/-MuAvD-3hKk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Meta Knight,Zero Suit Samus
https://www.youtube.com/embed/spXm5sPNdHo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wolf,Luigi
https://www.youtube.com/embed/ccPz4-egjKI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Donkey Kong,Falco
https://www.youtube.com/embed/puUuuTTFG2k?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Joker,Zero Suit Samus
https://www.youtube.com/embed/wdQRPb5xUys?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Hero
https://www.youtube.com/embed/GK3_0M8TSrI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Lucas
https://www.youtube.com/embed/IeqHF26AuN8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Piranha Plant,Piranha Plant
https://www.youtube.com/embed/99RKcIYhdsU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Robin,Donkey Kong
https://www.youtube.com/embed/EgQT0jfG6n8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Pikachu
https://www.youtube.com/embed/m2kvrctp00Q?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Diddy Kong,Shulk
https://www.youtube.com/embed/xnbmFZe61Cs?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Villager,Wario
https://www.youtube.com/embed/_Tm-oqVVPhM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Diddy Kong,Shulk
https://www.youtube.com/embed/M7Qpa_k8mrs?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Snake,Peach
https://www.youtube.com/embed/MAjwVpRNpUg?start=72&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Shulk,Villager
https://www.youtube.com/embed/RAqOv2jFe0Y?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mr. Game & Watch,Snake
https://www.youtube.com/embed/oalwg-EkU5A?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,R.O.B.,Diddy Kong
https://www.youtube.com/embed/fC7dTJhGdxA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Villager,Peach
https://www.youtube.com/embed/W3onCfXX3eg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Young Link
https://www.youtube.com/embed/GHbM2jm7FvI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Wario,Young Link
https://www.youtube.com/embed/pfMmC0zjSko?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Bowser,Pokemon Trainer
https://www.youtube.com/embed/etGOnnFy9L8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Wii Fit Trainer
https://www.youtube.com/embed/sQ05DZWJwbo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sonic,Pokemon Trainer
https://www.youtube.com/embed/83BUAij_r4E?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Young Link,Shulk
